date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:14:56	69634/69634	---M--	200	added ('OK')	image/svg+xml	etag:%2211002-585157a6a9305%22	https://achyutha.com/images/elliewood/elliewood-7.svg	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/images/elliewood/elliewood-7.svg	(from https://achyutha.com/elliewood.html)
18:14:58	613253/613253	---M--	200	added ('OK')	image/png	etag:%2295b85-585157a932a77%22	https://achyutha.com/images/recharge/recharge-2.png	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/images/recharge/recharge-2.png	(from https://achyutha.com/elliewood.html)
18:14:59	23739/23739	---MCZ	200	added ('OK')	text/html	etag:W/%225cbb-59a16f9ecf119%22	https://achyutha.com/mindbrush.html	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/mindbrush.html	(from https://achyutha.com/elliewood.html)
18:15:00	350/350	---MC-	200	added ('OK')	text/css	date:Mon,%2003%20Apr%202023%2023:14:59%20GMT	https://fonts.googleapis.com/css?family=Lato:100,700	/Users/achyuthavetagiri/websites/Portfolio/fonts.googleapis.com/cssdc53.css	(from https://achyutha.com/goldman.html)
18:15:01	186498/186498	---M--	200	added ('OK')	image/svg+xml	etag:%222d882-585157aaa8b51%22	https://achyutha.com/images/goldman/trade.svg	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/images/goldman/trade.svg	(from https://achyutha.com/goldman.html)
18:15:01	10918/10918	---M--	200	added ('OK')	image/svg+xml	etag:%222aa6-585157aabb437%22	https://achyutha.com/images/goldman/invest.svg	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/images/goldman/invest.svg	(from https://achyutha.com/goldman.html)
18:15:02	143794/143794	---M--	200	added ('OK')	image/png	etag:%22231b2-585157aba4ae2%22	https://achyutha.com/images/goldman/google.png	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/images/goldman/google.png	(from https://achyutha.com/goldman.html)
18:15:03	67465/67465	---M--	200	added ('OK')	image/png	etag:%2210789-585157aa6f15e%22	https://achyutha.com/images/goldman/json.png	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/images/goldman/json.png	(from https://achyutha.com/goldman.html)
18:15:05	6288/6288	---MCZ	200	added ('OK')	text/html	etag:W/%221890-59a16f9eb1c52%22	https://achyutha.com/propel.html	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/propel.html	(from https://achyutha.com/goldman.html)
18:15:07	72532810/72532810	---M--	200	added ('OK')	video/mp4	etag:%22452c34a-58513d4d7c5ce%22	https://achyutha.com/videos/movie.mp4	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/videos/movie.mp4	(from https://achyutha.com/about.html)
18:15:07	1271/1271	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Apr%202023%2023:15:07%20GMT	https://achyutha.com/pdf/AutryDanielResume.pdf	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/pdf/AutryDanielResume.pdf	(from https://achyutha.com/mindbrush.html)
18:15:08	87878/87878	---M--	200	added ('OK')	image/png	etag:%2215746-5851579dff3d7%22	https://achyutha.com/images/mindbrush/mindbrush.png	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/images/mindbrush/mindbrush.png	(from https://achyutha.com/mindbrush.html)
18:15:10	32650/32650	---M--	200	added ('OK')	image/svg+xml	etag:%227f8a-5851579d7e52d%22	https://achyutha.com/images/mindbrush/thought.svg	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/images/mindbrush/thought.svg	(from https://achyutha.com/mindbrush.html)
18:15:11	19327/19327	---M--	200	added ('OK')	image/svg+xml	etag:%224b7f-5851579f4f343%22	https://achyutha.com/images/mindbrush/child.svg	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/images/mindbrush/child.svg	(from https://achyutha.com/mindbrush.html)
18:15:12	45799/45799	---M--	200	added ('OK')	image/svg+xml	etag:%22b2e7-5851579f04fab%22	https://achyutha.com/images/mindbrush/college-1.svg	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/images/mindbrush/college-1.svg	(from https://achyutha.com/mindbrush.html)
18:15:13	46544/46544	---M--	200	added ('OK')	image/svg+xml	etag:%22b5d0-5851579e264e3%22	https://achyutha.com/images/mindbrush/dream.svg	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/images/mindbrush/dream.svg	(from https://achyutha.com/mindbrush.html)
18:15:15	417977/417977	---M--	200	added ('OK')	image/png	etag:%22660b9-5851579f15951%22	https://achyutha.com/images/mindbrush/invite.png	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/images/mindbrush/invite.png	(from https://achyutha.com/mindbrush.html)
18:15:15	37302/37302	---M--	200	added ('OK')	image/png	etag:%2291b6-585157a055eb8%22	https://achyutha.com/images/mindbrush/loading.png	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/images/mindbrush/loading.png	(from https://achyutha.com/mindbrush.html)
18:15:16	17747/17747	---M--	200	added ('OK')	image/png	etag:%224553-585157a02becb%22	https://achyutha.com/images/mindbrush/meditate.png	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/images/mindbrush/meditate.png	(from https://achyutha.com/mindbrush.html)
18:15:17	3358023/3358023	---M--	200	added ('OK')	application/pdf	etag:%22333d47-58513d34ff4df%22	https://achyutha.com/pdf/MindBrush%20E-Cup-final.pdf	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/pdf/MindBrush%20E-Cup-final.pdf	(from https://achyutha.com/mindbrush.html)
18:15:17	3575/3575	---M--	200	added ('OK')	image/png	etag:%22df7-5851579e8dd45%22	https://achyutha.com/images/mindbrush/bed.png	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/images/mindbrush/bed.png	(from https://achyutha.com/mindbrush.html)
18:15:18	9637/9637	---M--	200	added ('OK')	image/png	etag:%2225a5-5851579fa331f%22	https://achyutha.com/images/mindbrush/nature.png	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/images/mindbrush/nature.png	(from https://achyutha.com/mindbrush.html)
18:15:19	35444/35444	---M--	200	added ('OK')	image/png	etag:%228a74-585157a0a6012%22	https://achyutha.com/images/mindbrush/mb-1.png	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/images/mindbrush/mb-1.png	(from https://achyutha.com/mindbrush.html)
18:15:20	56046/56046	---M--	200	added ('OK')	image/png	etag:%22daee-5851579e4782e%22	https://achyutha.com/images/mindbrush/mindbrush-04.png	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/images/mindbrush/mindbrush-04.png	(from https://achyutha.com/mindbrush.html)
18:15:21	28589/28589	---M--	200	added ('OK')	image/png	etag:%226fad-5851579fe0b93%22	https://achyutha.com/images/mindbrush/logo_onwhite.png	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/images/mindbrush/logo_onwhite.png	(from https://achyutha.com/mindbrush.html)
18:15:22	30632/30632	---M--	200	added ('OK')	image/png	etag:%2277a8-585f4cdc19c35%22	https://achyutha.com/images/mindbrush/event%20check%20in_2.0.png	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/images/mindbrush/event%20check%20in_2.0.png	(from https://achyutha.com/mindbrush.html)
18:15:23	20241/20241	---M--	200	added ('OK')	image/png	etag:%224f11-585f4cdba1a2e%22	https://achyutha.com/images/mindbrush/home_2.0.png	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/images/mindbrush/home_2.0.png	(from https://achyutha.com/mindbrush.html)
18:15:24	40829/40829	---M--	200	added ('OK')	image/png	etag:%229f7d-585f4cdbf3ac9%22	https://achyutha.com/images/mindbrush/feed_2.0.png	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/images/mindbrush/feed_2.0.png	(from https://achyutha.com/mindbrush.html)
18:15:25	35833/35833	---M--	200	added ('OK')	image/png	etag:%228bf9-585f4cdbc5c5a%22	https://achyutha.com/images/mindbrush/friends_2.0.png	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/images/mindbrush/friends_2.0.png	(from https://achyutha.com/mindbrush.html)
18:15:27	320428/320428	---M--	200	added ('OK')	image/png	etag:%224e3ac-585157a00ea01%22	https://achyutha.com/images/mindbrush/mb-2.png	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/images/mindbrush/mb-2.png	(from https://achyutha.com/mindbrush.html)
18:15:28	199341/199341	---M--	200	added ('OK')	image/png	etag:%2230aad-585157a081de7%22	https://achyutha.com/images/mindbrush/mb-3.png	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/images/mindbrush/mb-3.png	(from https://achyutha.com/mindbrush.html)
18:15:28	25746/25746	---M--	200	added ('OK')	image/png	etag:%226492-5851579ebbbb4%22	https://achyutha.com/images/mindbrush/after-reschedule.png	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/images/mindbrush/after-reschedule.png	(from https://achyutha.com/mindbrush.html)
18:15:29	30487/30487	---M--	200	added ('OK')	image/png	etag:%227717-5851579f9779b%22	https://achyutha.com/images/mindbrush/change-x.png	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/images/mindbrush/change-x.png	(from https://achyutha.com/mindbrush.html)
18:15:30	36102/36102	---M--	200	added ('OK')	image/png	etag:%228d06-5851579f5dda8%22	https://achyutha.com/images/mindbrush/compare-trends.png	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/images/mindbrush/compare-trends.png	(from https://achyutha.com/mindbrush.html)
18:15:31	176/176	---MC-	200	added ('OK')	text/css	date:Mon,%2003%20Apr%202023%2023:15:31%20GMT	https://fonts.googleapis.com/css?family=Lato:700	/Users/achyuthavetagiri/websites/Portfolio/fonts.googleapis.com/css4c43.css	(from https://achyutha.com/propel.html)
18:15:32	176/176	---MC-	200	added ('OK')	text/css	date:Mon,%2003%20Apr%202023%2023:15:32%20GMT	https://fonts.googleapis.com/css?family=Lato:900	/Users/achyuthavetagiri/websites/Portfolio/fonts.googleapis.com/css76bd.css	(from https://achyutha.com/propel.html)
18:15:34	152396/152396	---M--	200	added ('OK')	image/png	etag:%222534c-585157a9ca088%22	https://achyutha.com/images/propel/micro-7.png	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/images/propel/micro-7.png	(from https://achyutha.com/propel.html)
18:15:49	2541546/2541546	---M--	200	added ('OK')	image/png	etag:%2226c7ea-585165cb3e37b%22	https://achyutha.com/images/propel/behance-case-study.png	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/images/propel/behance-case-study.png	(from https://achyutha.com/propel.html)
18:15:50	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2003%20Apr%202023%2023:15:35%20GMT	https://achyutha.com/pdf/DanielAutry_Resume.pdf	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/pdf/DanielAutry_Resume.pdf	(from https://achyutha.com/)
18:15:51	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2003%20Apr%202023%2023:15:35%20GMT	https://achyutha.com/images/elliewood/jumpbox-resize.png	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/images/elliewood/jumpbox-resize.png	(from https://achyutha.com/)
18:15:51	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2003%20Apr%202023%2023:15:35%20GMT	https://achyutha.com/images/home/launch.jpeg	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/images/home/launch.jpg	(from https://achyutha.com/)
18:15:54	510900/510900	---M--	200	added ('OK')	image/jpeg	etag:%227cbb4-5c78f73676f07%22	https://achyutha.com/images/home/daniel-bw-1.jpeg	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/images/home/daniel-bw-1.jpg	(from https://achyutha.com/css/styles.min.css)
18:15:55	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2003%20Apr%202023%2023:15:51%20GMT	https://achyutha.com/images/about/daniel-7.jpg	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/images/about/daniel-7.jpg	(from https://achyutha.com/about.html)
18:15:55	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2003%20Apr%202023%2023:15:55%20GMT	https://achyutha.com/images/elliewood/jumpbox.png	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/images/elliewood/jumpbox.png	(from https://achyutha.com/elliewood.html)
18:15:55	86709/86709	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://ajax.googleapis.com/ajax/libs/jquery/3.1.1/jquery.min.js	/Users/achyuthavetagiri/websites/Portfolio/ajax.googleapis.com/ajax/libs/jquery/3.1.1/jquery.min.js	(from https://achyutha.com/)
18:15:55	253668/253668	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://ajax.googleapis.com/ajax/libs/jqueryui/1.12.1/jquery-ui.min.js	/Users/achyuthavetagiri/websites/Portfolio/ajax.googleapis.com/ajax/libs/jqueryui/1.12.1/jquery-ui.min.js	(from https://achyutha.com/about.html)
18:15:56	92060/92060	---M--	200	added ('OK')	image/png	etag:%221679c-5851579ca7767%22	https://achyutha.com/images/home/radical-1-resize.png	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/images/home/radical-1-resize.png	(from https://achyutha.com/css/styles.min.css)
18:15:57	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2003%20Apr%202023%2023:15:57%20GMT	https://achyutha.com/images/goldman/google.png	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/images/goldman/google.png	(from https://achyutha.com/goldman.html)
18:15:57	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2003%20Apr%202023%2023:15:57%20GMT	https://achyutha.com/images/recharge/recharge-2.png	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/images/recharge/recharge-2.png	(from https://achyutha.com/elliewood.html)
18:15:57	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2003%20Apr%202023%2023:15:57%20GMT	https://achyutha.com/pdf/MindBrush%20E-Cup-final.pdf	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/pdf/MindBrush%20E-Cup-final.pdf	(from https://achyutha.com/mindbrush.html)
